comparison_key,data_mode,banner,market,year,period,month,product_group,mpg,product_id,product,promo_id,promo_status,promotion_type,execution_start,execution_end,source_fcst_inc_cases,unit_type,cases_per_display,converted_fcst_inc_cases,mode_fcst_inc_cases,prorate_weight,execution_days_in_month,execution_days_total,month_cases,source_workbook,source_sheet,source_row,conversion_note
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,150.0,CASE,,150.0,150.0,0.86206897,25,29,129.310345,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4976,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Single Serve,SS KComp 4/30ct,TDSSKC-4/30,SS KCOMP 4/30CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,45.0,CASE,,45.0,45.0,0.13793103,4,29,6.206897,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4977,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Single Serve,SS KComp 4/30ct,TDSSKC-4/30,SS KCOMP 4/30CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,45.0,CASE,,45.0,45.0,0.13793103,4,29,6.206897,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4977,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Single Serve,SS KComp 4/30ct,TDSSKC-4/30,SS KCOMP 4/30CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,45.0,CASE,,45.0,45.0,0.86206897,25,29,38.793103,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4977,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Single Serve,SS KComp 4/30ct,TDSSKC-4/30,SS KCOMP 4/30CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,45.0,CASE,,45.0,45.0,0.86206897,25,29,38.793103,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4977,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,85.0,CASE,,85.0,85.0,0.13793103,4,29,11.724138,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4978,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,85.0,CASE,,85.0,85.0,0.13793103,4,29,11.724138,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4978,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,85.0,CASE,,85.0,85.0,0.86206897,25,29,73.275862,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4978,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,85.0,CASE,,85.0,85.0,0.86206897,25,29,73.275862,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4978,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,250.0,CASE,,250.0,250.0,0.13793103,4,29,34.482759,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4979,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,250.0,CASE,,250.0,250.0,0.13793103,4,29,34.482759,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4979,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,250.0,CASE,,250.0,250.0,0.86206897,25,29,215.517241,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4979,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,250.0,CASE,,250.0,250.0,0.86206897,25,29,215.517241,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4979,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Roast & Ground,R&G Large Can 6/930g,TDRGLC-6/930,R&G LARGE CAN 6/930GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,300.0,CASE,,300.0,300.0,0.13793103,4,29,41.37931,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4980,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Roast & Ground,R&G Large Can 6/930g,TDRGLC-6/930,R&G LARGE CAN 6/930GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,300.0,CASE,,300.0,300.0,0.13793103,4,29,41.37931,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4980,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Roast & Ground,R&G Large Can 6/930g,TDRGLC-6/930,R&G LARGE CAN 6/930GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,300.0,CASE,,300.0,300.0,0.86206897,25,29,258.62069,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4980,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Roast & Ground,R&G Large Can 6/930g,TDRGLC-6/930,R&G LARGE CAN 6/930GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,300.0,CASE,,300.0,300.0,0.86206897,25,29,258.62069,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4980,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Roast & Ground,R&G Large Bag 6/652g,TDRGLB-6/652,R&G LARGE BAG 6/652GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,20.0,CASE,,20.0,20.0,0.13793103,4,29,2.758621,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4981,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Roast & Ground,R&G Large Bag 6/652g,TDRGLB-6/652,R&G LARGE BAG 6/652GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,20.0,CASE,,20.0,20.0,0.13793103,4,29,2.758621,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4981,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Roast & Ground,R&G Large Bag 6/652g,TDRGLB-6/652,R&G LARGE BAG 6/652GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,20.0,CASE,,20.0,20.0,0.86206897,25,29,17.241379,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4981,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Roast & Ground,R&G Large Bag 6/652g,TDRGLB-6/652,R&G LARGE BAG 6/652GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,20.0,CASE,,20.0,20.0,0.86206897,25,29,17.241379,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4981,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Roast & Ground,R&G Large Bag 6/2l,TDRGLB-6/2,R&G LARGE BAG 6/2LB,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,2.0,CASE,,2.0,2.0,0.13793103,4,29,0.275862,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4982,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Roast & Ground,R&G Large Bag 6/2l,TDRGLB-6/2,R&G LARGE BAG 6/2LB,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,2.0,CASE,,2.0,2.0,0.13793103,4,29,0.275862,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4982,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Roast & Ground,R&G Large Bag 6/2l,TDRGLB-6/2,R&G LARGE BAG 6/2LB,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,2.0,CASE,,2.0,2.0,0.86206897,25,29,1.724138,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4982,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Roast & Ground,R&G Large Bag 6/2l,TDRGLB-6/2,R&G LARGE BAG 6/2LB,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,2.0,CASE,,2.0,2.0,0.86206897,25,29,1.724138,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4982,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000ITZ3N7,Committed,TPR/ISF,2026-08-28,2026-09-25,55.0,CASE,,55.0,55.0,0.13793103,4,29,7.586207,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4983,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000ITZ3N7,Committed,TPR/ISF,2026-08-28,2026-09-25,55.0,CASE,,55.0,55.0,0.13793103,4,29,7.586207,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4983,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000ITZ3N7,Committed,TPR/ISF,2026-08-28,2026-09-25,55.0,CASE,,55.0,55.0,0.86206897,25,29,47.413793,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4983,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000ITZ3N7,Committed,TPR/ISF,2026-08-28,2026-09-25,55.0,CASE,,55.0,55.0,0.86206897,25,29,47.413793,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4983,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Hot Chocolate,HB Hot Chocolate 6/10ct,TDHBHC-6/10,HB HOT CHOCOLATE 6/10CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,10.0,CASE,,10.0,10.0,0.13793103,4,29,1.37931,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4984,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Hot Chocolate,HB Hot Chocolate 6/10ct,TDHBHC-6/10,HB HOT CHOCOLATE 6/10CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,10.0,CASE,,10.0,10.0,0.13793103,4,29,1.37931,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4984,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Hot Chocolate,HB Hot Chocolate 6/10ct,TDHBHC-6/10,HB HOT CHOCOLATE 6/10CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,10.0,CASE,,10.0,10.0,0.86206897,25,29,8.62069,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4984,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Hot Chocolate,HB Hot Chocolate 6/10ct,TDHBHC-6/10,HB HOT CHOCOLATE 6/10CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,10.0,CASE,,10.0,10.0,0.86206897,25,29,8.62069,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4984,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Hot Chocolate,HB Hot Chocolate 12/500g,TDHBHC-12/500,HB HOT CHOCOLATE 12/500GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,25.0,CASE,,25.0,25.0,0.13793103,4,29,3.448276,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4985,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Hot Chocolate,HB Hot Chocolate 12/500g,TDHBHC-12/500,HB HOT CHOCOLATE 12/500GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,25.0,CASE,,25.0,25.0,0.13793103,4,29,3.448276,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4985,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Hot Chocolate,HB Hot Chocolate 12/500g,TDHBHC-12/500,HB HOT CHOCOLATE 12/500GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,25.0,CASE,,25.0,25.0,0.86206897,25,29,21.551724,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4985,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Hot Chocolate,HB Hot Chocolate 12/500g,TDHBHC-12/500,HB HOT CHOCOLATE 12/500GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,25.0,CASE,,25.0,25.0,0.86206897,25,29,21.551724,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4985,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Sweet & Creamy,HB Cappuccino 5/8ct,TDHBCAP-5/8,HB CAPPUCCINO 5/8CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,10.0,CASE,,10.0,10.0,0.13793103,4,29,1.37931,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4986,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Sweet & Creamy,HB Cappuccino 5/8ct,TDHBCAP-5/8,HB CAPPUCCINO 5/8CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,10.0,CASE,,10.0,10.0,0.13793103,4,29,1.37931,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4986,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Sweet & Creamy,HB Cappuccino 5/8ct,TDHBCAP-5/8,HB CAPPUCCINO 5/8CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,10.0,CASE,,10.0,10.0,0.86206897,25,29,8.62069,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4986,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Sweet & Creamy,HB Cappuccino 5/8ct,TDHBCAP-5/8,HB CAPPUCCINO 5/8CT,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,10.0,CASE,,10.0,10.0,0.86206897,25,29,8.62069,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4986,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Sweet & Creamy,HB Cappuccino 12/454g,TDHBCAP-12/343,HB CAPPUCCINO 12/454GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,35.0,CASE,,35.0,35.0,0.13793103,4,29,4.827586,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4987,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Sweet & Creamy,HB Cappuccino 12/454g,TDHBCAP-12/343,HB CAPPUCCINO 12/454GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,35.0,CASE,,35.0,35.0,0.13793103,4,29,4.827586,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4987,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Sweet & Creamy,HB Cappuccino 12/454g,TDHBCAP-12/343,HB CAPPUCCINO 12/454GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,35.0,CASE,,35.0,35.0,0.86206897,25,29,30.172414,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4987,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Sweet & Creamy,HB Cappuccino 12/454g,TDHBCAP-12/343,HB CAPPUCCINO 12/454GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,35.0,CASE,,35.0,35.0,0.86206897,25,29,30.172414,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4987,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Granola,Granola Bar 12/5/30g,TDGB-12/5/30,GRANOLA BAR 12/5/30GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,35.0,CASE,,35.0,35.0,0.13793103,4,29,4.827586,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4988,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Aug,Granola,Granola Bar 12/5/30g,TDGB-12/5/30,GRANOLA BAR 12/5/30GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,35.0,CASE,,35.0,35.0,0.13793103,4,29,4.827586,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4988,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Granola,Granola Bar 12/5/30g,TDGB-12/5/30,GRANOLA BAR 12/5/30GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,35.0,CASE,,35.0,35.0,0.86206897,25,29,30.172414,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4988,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Granola,Granola Bar 12/5/30g,TDGB-12/5/30,GRANOLA BAR 12/5/30GR,000ITZ3N7,Committed,Flyer,2026-08-28,2026-09-25,35.0,CASE,,35.0,35.0,0.86206897,25,29,30.172414,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4988,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Hot Chocolate,HB Hot Chocolate 12/500g,6320920672,TDL ORG/CANDY HOT CHOC DISPLAY 36/500 GR,000JEJJPM,Planned,Flyer,2026-09-14,2026-10-14,18.0,DRP,1.5,27.0,27.0,0.5483871,17,31,14.806452,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4990,Mixed DRP split: 18 hot chocolate 500g units / regular case pack 12 = 1.5 cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Hot Chocolate,HB Hot Chocolate 12/450g,6320920672,TDL ORG/CANDY HOT CHOC DISPLAY 36/500 GR,000JEJJPM,Planned,Flyer,2026-09-14,2026-10-14,18.0,DRP,1.5,27.0,27.0,0.5483871,17,31,14.806452,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4990,Mixed DRP split: 18 candy cane hot chocolate units / regular case pack 12 = 1.5 cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Hot Chocolate Displays,HB Hot Chocolate 36/500g,6320920672,TDL ORG/CANDY HOT CHOC DISPLAY 36/500 GR,000JEJJPM,Planned,Flyer,2026-09-14,2026-10-14,18.0,DRP,3.0,54.0,18.0,0.5483871,17,31,9.870968,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4990,Mixed DRP split: 18 hot chocolate 500g units / regular case pack 12 = 1.5 cases; Mixed DRP split: 18 candy cane hot chocolate units / regular case pack 12 = 1.5 cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Oct,Hot Chocolate,HB Hot Chocolate 12/500g,6320920672,TDL ORG/CANDY HOT CHOC DISPLAY 36/500 GR,000JEJJPM,Planned,Flyer,2026-09-14,2026-10-14,18.0,DRP,1.5,27.0,27.0,0.4516129,14,31,12.193548,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4990,Mixed DRP split: 18 hot chocolate 500g units / regular case pack 12 = 1.5 cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Oct,Hot Chocolate,HB Hot Chocolate 12/450g,6320920672,TDL ORG/CANDY HOT CHOC DISPLAY 36/500 GR,000JEJJPM,Planned,Flyer,2026-09-14,2026-10-14,18.0,DRP,1.5,27.0,27.0,0.4516129,14,31,12.193548,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4990,Mixed DRP split: 18 candy cane hot chocolate units / regular case pack 12 = 1.5 cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Oct,Hot Chocolate Displays,HB Hot Chocolate 36/500g,6320920672,TDL ORG/CANDY HOT CHOC DISPLAY 36/500 GR,000JEJJPM,Planned,Flyer,2026-09-14,2026-10-14,18.0,DRP,3.0,54.0,18.0,0.4516129,14,31,8.129032,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4990,Mixed DRP split: 18 hot chocolate 500g units / regular case pack 12 = 1.5 cases; Mixed DRP split: 18 candy cane hot chocolate units / regular case pack 12 = 1.5 cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Single Serve,SS KComp 6/12ct,6320925369,TDL GBR/ORG KCUP DISPLAY 48/12CT,000JEJJPM,Planned,Flyer,2026-09-14,2026-10-14,10.0,DRP,8.0,80.0,80.0,0.5483871,17,31,43.870968,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4991,Display pack 48/12CT converted to regular case pack 6/12CT
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Single Serve Displays,SS KComp 48/12ct,6320925369,TDL GBR/ORG KCUP DISPLAY 48/12CT,000JEJJPM,Planned,Flyer,2026-09-14,2026-10-14,10.0,DRP,8.0,80.0,10.0,0.5483871,17,31,5.483871,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4991,Display pack 48/12CT converted to regular case pack 6/12CT
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Oct,Single Serve,SS KComp 6/12ct,6320925369,TDL GBR/ORG KCUP DISPLAY 48/12CT,000JEJJPM,Planned,Flyer,2026-09-14,2026-10-14,10.0,DRP,8.0,80.0,80.0,0.4516129,14,31,36.129032,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4991,Display pack 48/12CT converted to regular case pack 6/12CT
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Oct,Single Serve Displays,SS KComp 48/12ct,6320925369,TDL GBR/ORG KCUP DISPLAY 48/12CT,000JEJJPM,Planned,Flyer,2026-09-14,2026-10-14,10.0,DRP,8.0,80.0,10.0,0.4516129,14,31,4.516129,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4991,Display pack 48/12CT converted to regular case pack 6/12CT
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Hot Tea,Tea Bag 6/20ct,TDTB-6/20,TEA BAG 6/20CT,000ITZ4VL,Planned,Flyer,2026-09-27,2026-10-28,15.0,CASE,,15.0,15.0,0.125,4,32,1.875,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4993,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Hot Tea,Tea Bag 6/20ct,TDTB-6/20,TEA BAG 6/20CT,000ITZ4VL,Planned,Flyer,2026-09-27,2026-10-28,15.0,CASE,,15.0,15.0,0.125,4,32,1.875,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4993,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Oct,Hot Tea,Tea Bag 6/20ct,TDTB-6/20,TEA BAG 6/20CT,000ITZ4VL,Planned,Flyer,2026-09-27,2026-10-28,15.0,CASE,,15.0,15.0,0.875,28,32,13.125,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4993,Reported as regular cases
mom,separate,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Oct,Hot Tea,Tea Bag 6/20ct,TDTB-6/20,TEA BAG 6/20CT,000ITZ4VL,Planned,Flyer,2026-09-27,2026-10-28,15.0,CASE,,15.0,15.0,0.875,28,32,13.125,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4993,Reported as regular cases
mom,blended,Pratts Wholesale,NA-PRATTS WHSL,2026,August,Sep,Sweet & Creamy,HB Cappuccino 5/8ct,6320915305,TDL CAPPUCCINO FRENCH VAN PACKET 5/8 EA,000ITZ4VL,Planned,TPR/ISF,2026-09-27,2026-10-28,2.0,CASE,,2.0,2.0,0.125,4,32,0.25,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,4994,Reported as regular cases
