comparison_key,data_mode,banner,market,year,period,month,product_group,mpg,product_id,product,promo_id,promo_status,promotion_type,execution_start,execution_end,source_fcst_inc_cases,unit_type,cases_per_display,converted_fcst_inc_cases,mode_fcst_inc_cases,prorate_weight,execution_days_in_month,execution_days_total,month_cases,source_workbook,source_sheet,source_row,conversion_note
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000HMD6WB,Committed,TPR/ISF,2025-11-13,2025-12-31,900.0,CASE,,900.0,900.0,0.63265306,31,49,569.387755,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1460,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Single Serve,SS KComp 6/12ct,6320912133,TDL ORG/DR KCUP DISPLAY 48/12 CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,15.0,DRP,8.0,120.0,120.0,0.36734694,18,49,44.081633,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1462,Display pack 48/12CT converted to regular case pack 6/12CT
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Single Serve Displays,SS KComp 48/12ct,6320912133,TDL ORG/DR KCUP DISPLAY 48/12 CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,15.0,DRP,8.0,120.0,15.0,0.36734694,18,49,5.510204,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1462,Display pack 48/12CT converted to regular case pack 6/12CT
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Single Serve,SS KComp 6/12ct,6320912133,TDL ORG/DR KCUP DISPLAY 48/12 CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,15.0,DRP,8.0,120.0,120.0,0.63265306,31,49,75.918367,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1462,Display pack 48/12CT converted to regular case pack 6/12CT
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Single Serve Displays,SS KComp 48/12ct,6320912133,TDL ORG/DR KCUP DISPLAY 48/12 CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,15.0,DRP,8.0,120.0,15.0,0.63265306,31,49,9.489796,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1462,Display pack 48/12CT converted to regular case pack 6/12CT
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,1800.0,CASE,,1800.0,1800.0,0.36734694,18,49,661.22449,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1463,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,1800.0,CASE,,1800.0,1800.0,0.36734694,18,49,661.22449,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1463,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,1800.0,CASE,,1800.0,1800.0,0.63265306,31,49,1138.77551,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1463,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,1800.0,CASE,,1800.0,1800.0,0.63265306,31,49,1138.77551,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1463,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,218.0,CASE,,218.0,218.0,0.36734694,18,49,80.081633,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1464,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,218.0,CASE,,218.0,218.0,0.36734694,18,49,80.081633,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1464,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,218.0,CASE,,218.0,218.0,0.63265306,31,49,137.918367,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1464,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000HMD8VW,Committed,TPR/ISF,2025-11-13,2025-12-31,218.0,CASE,,218.0,218.0,0.63265306,31,49,137.918367,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1464,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,3779.0,CASE,,3779.0,3779.0,0.36734694,18,49,1388.204082,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1467,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,3779.0,CASE,,3779.0,3779.0,0.36734694,18,49,1388.204082,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1467,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,3779.0,CASE,,3779.0,3779.0,0.63265306,31,49,2390.795918,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1467,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,3779.0,CASE,,3779.0,3779.0,0.63265306,31,49,2390.795918,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1467,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-48/300,R&G SMALL BAG 48/300GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,1.0,DRP,8.0,8.0,8.0,0.36734694,18,49,2.938776,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1468,Display pack 48/300G converted to regular case pack 6/300G
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Roast & Ground Displays,R&G Small Bag 48/300g,TDRGSB-48/300,R&G SMALL BAG 48/300GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,1.0,DRP,8.0,8.0,1.0,0.36734694,18,49,0.367347,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1468,Display pack 48/300G converted to regular case pack 6/300G
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-48/300,R&G SMALL BAG 48/300GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,1.0,DRP,8.0,8.0,8.0,0.63265306,31,49,5.061224,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1468,Display pack 48/300G converted to regular case pack 6/300G
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Roast & Ground Displays,R&G Small Bag 48/300g,TDRGSB-48/300,R&G SMALL BAG 48/300GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,1.0,DRP,8.0,8.0,1.0,0.63265306,31,49,0.632653,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1468,Display pack 48/300G converted to regular case pack 6/300G
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Nespresso,NComp 10/10ct,TDNC-10/10,NCOMP 10/10CT,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,183.0,CASE,,183.0,183.0,0.36734694,18,49,67.22449,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1469,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Nespresso,NComp 10/10ct,TDNC-10/10,NCOMP 10/10CT,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,183.0,CASE,,183.0,183.0,0.36734694,18,49,67.22449,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1469,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Nespresso,NComp 10/10ct,TDNC-10/10,NCOMP 10/10CT,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,183.0,CASE,,183.0,183.0,0.63265306,31,49,115.77551,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1469,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Nespresso,NComp 10/10ct,TDNC-10/10,NCOMP 10/10CT,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,183.0,CASE,,183.0,183.0,0.63265306,31,49,115.77551,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1469,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Hot Chocolate,HB Hot Chocolate 12/500g,TDHBHC-36/500,HB HOT CHOCOLATE 36/500GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,200.0,DRP,3.0,600.0,600.0,0.36734694,18,49,220.408163,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1470,Display pack 36/500G converted to regular case pack 12/500G
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Hot Chocolate Displays,HB Hot Chocolate 36/500g,TDHBHC-36/500,HB HOT CHOCOLATE 36/500GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,200.0,DRP,3.0,600.0,200.0,0.36734694,18,49,73.469388,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1470,Display pack 36/500G converted to regular case pack 12/500G
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Hot Chocolate,HB Hot Chocolate 12/500g,TDHBHC-36/500,HB HOT CHOCOLATE 36/500GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,200.0,DRP,3.0,600.0,600.0,0.63265306,31,49,379.591837,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1470,Display pack 36/500G converted to regular case pack 12/500G
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Hot Chocolate Displays,HB Hot Chocolate 36/500g,TDHBHC-36/500,HB HOT CHOCOLATE 36/500GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,200.0,DRP,3.0,600.0,200.0,0.63265306,31,49,126.530612,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1470,Display pack 36/500G converted to regular case pack 12/500G
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Hot Chocolate,HB Hot Chocolate 12/500g,TDHBHC-12/500,HB HOT CHOCOLATE 12/500GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,1854.0,CASE,,1854.0,1854.0,0.36734694,18,49,681.061224,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1471,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Hot Chocolate,HB Hot Chocolate 12/500g,TDHBHC-12/500,HB HOT CHOCOLATE 12/500GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,1854.0,CASE,,1854.0,1854.0,0.36734694,18,49,681.061224,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1471,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Hot Chocolate,HB Hot Chocolate 12/500g,TDHBHC-12/500,HB HOT CHOCOLATE 12/500GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,1854.0,CASE,,1854.0,1854.0,0.63265306,31,49,1172.938776,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1471,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Hot Chocolate,HB Hot Chocolate 12/500g,TDHBHC-12/500,HB HOT CHOCOLATE 12/500GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,1854.0,CASE,,1854.0,1854.0,0.63265306,31,49,1172.938776,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1471,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Hot Chocolate,HB Hot Chocolate 12/450g,TDHBHC-12/450,HB HOT CHOCOLATE 12/450GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,600.0,CASE,,600.0,600.0,0.36734694,18,49,220.408163,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1472,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Hot Chocolate,HB Hot Chocolate 12/450g,TDHBHC-12/450,HB HOT CHOCOLATE 12/450GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,600.0,CASE,,600.0,600.0,0.36734694,18,49,220.408163,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1472,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Hot Chocolate,HB Hot Chocolate 12/450g,TDHBHC-12/450,HB HOT CHOCOLATE 12/450GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,600.0,CASE,,600.0,600.0,0.63265306,31,49,379.591837,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1472,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Hot Chocolate,HB Hot Chocolate 12/450g,TDHBHC-12/450,HB HOT CHOCOLATE 12/450GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,600.0,CASE,,600.0,600.0,0.63265306,31,49,379.591837,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1472,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Sweet & Creamy,HB Cappuccino 12/454g,TDHBCAP-12/343,HB CAPPUCCINO 12/454GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,584.0,CASE,,584.0,584.0,0.36734694,18,49,214.530612,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1473,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Sweet & Creamy,HB Cappuccino 12/454g,TDHBCAP-12/343,HB CAPPUCCINO 12/454GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,584.0,CASE,,584.0,584.0,0.36734694,18,49,214.530612,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1473,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Sweet & Creamy,HB Cappuccino 12/454g,TDHBCAP-12/343,HB CAPPUCCINO 12/454GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,584.0,CASE,,584.0,584.0,0.63265306,31,49,369.469388,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1473,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Sweet & Creamy,HB Cappuccino 12/454g,TDHBCAP-12/343,HB CAPPUCCINO 12/454GR,000HMGBC4,Committed,TPR/ISF,2025-11-13,2025-12-31,584.0,CASE,,584.0,584.0,0.63265306,31,49,369.469388,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1473,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000INOY4P,Committed,TPR/ISF,2025-11-27,2025-12-03,150.0,CASE,,150.0,150.0,0.57142857,4,7,85.714286,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1475,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000INOY4P,Committed,TPR/ISF,2025-11-27,2025-12-03,150.0,CASE,,150.0,150.0,0.57142857,4,7,85.714286,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1475,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000INOY4P,Committed,TPR/ISF,2025-11-27,2025-12-03,150.0,CASE,,150.0,150.0,0.42857143,3,7,64.285714,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1475,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000INOY4P,Committed,TPR/ISF,2025-11-27,2025-12-03,150.0,CASE,,150.0,150.0,0.42857143,3,7,64.285714,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1475,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000INOY4P,Committed,TPR/ISF,2025-11-27,2025-12-03,100.0,CASE,,100.0,100.0,0.57142857,4,7,57.142857,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1476,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000INOY4P,Committed,TPR/ISF,2025-11-27,2025-12-03,100.0,CASE,,100.0,100.0,0.57142857,4,7,57.142857,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1476,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000INOY4P,Committed,TPR/ISF,2025-11-27,2025-12-03,100.0,CASE,,100.0,100.0,0.42857143,3,7,42.857143,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1476,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000INOY4P,Committed,TPR/ISF,2025-11-27,2025-12-03,100.0,CASE,,100.0,100.0,0.42857143,3,7,42.857143,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1476,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Dairy,Creamer 6/750ml,TDDCR-6/750,CREAMER 6/750ML,000J1ZZI5,Committed,TPR/ISF,2025-11-27,2025-12-31,50.0,CASE,,50.0,50.0,0.11428571,4,35,5.714286,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1478,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Dairy,Creamer 6/750ml,TDDCR-6/750,CREAMER 6/750ML,000J1ZZI5,Committed,TPR/ISF,2025-11-27,2025-12-31,50.0,CASE,,50.0,50.0,0.11428571,4,35,5.714286,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1478,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Dairy,Creamer 6/750ml,TDDCR-6/750,CREAMER 6/750ML,000J1ZZI5,Committed,TPR/ISF,2025-11-27,2025-12-31,50.0,CASE,,50.0,50.0,0.88571429,31,35,44.285714,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1478,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Dairy,Creamer 6/750ml,TDDCR-6/750,CREAMER 6/750ML,000J1ZZI5,Committed,TPR/ISF,2025-11-27,2025-12-31,50.0,CASE,,50.0,50.0,0.88571429,31,35,44.285714,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1478,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Dairy,Creamer 6/750ml,TDDCR-6/750,CREAMER 6/750ML,000HM92RM,Committed,TPR/ISF,2025-11-27,2025-12-31,440.0,CASE,,440.0,440.0,0.11428571,4,35,50.285714,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1480,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Dairy,Creamer 6/750ml,TDDCR-6/750,CREAMER 6/750ML,000HM92RM,Committed,TPR/ISF,2025-11-27,2025-12-31,440.0,CASE,,440.0,440.0,0.11428571,4,35,50.285714,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1480,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Dairy,Creamer 6/750ml,TDDCR-6/750,CREAMER 6/750ML,000HM92RM,Committed,TPR/ISF,2025-11-27,2025-12-31,440.0,CASE,,440.0,440.0,0.88571429,31,35,389.714286,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1480,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Dairy,Creamer 6/750ml,TDDCR-6/750,CREAMER 6/750ML,000HM92RM,Committed,TPR/ISF,2025-11-27,2025-12-31,440.0,CASE,,440.0,440.0,0.88571429,31,35,389.714286,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1480,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000HML06Z,Committed,TPR/ISF,2025-11-27,2025-12-31,50.0,CASE,,50.0,50.0,0.11428571,4,35,5.714286,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1482,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000HML06Z,Committed,TPR/ISF,2025-11-27,2025-12-31,50.0,CASE,,50.0,50.0,0.11428571,4,35,5.714286,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1482,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000HML06Z,Committed,TPR/ISF,2025-11-27,2025-12-31,50.0,CASE,,50.0,50.0,0.88571429,31,35,44.285714,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1482,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000HML06Z,Committed,TPR/ISF,2025-11-27,2025-12-31,50.0,CASE,,50.0,50.0,0.88571429,31,35,44.285714,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1482,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000HMCXDU,Committed,TPR/ISF,2025-11-27,2025-12-31,3510.0,CASE,,3510.0,3510.0,0.11428571,4,35,401.142857,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1486,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Nov,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000HMCXDU,Committed,TPR/ISF,2025-11-27,2025-12-31,3510.0,CASE,,3510.0,3510.0,0.11428571,4,35,401.142857,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1486,Reported as regular cases
yoy,blended,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000HMCXDU,Committed,TPR/ISF,2025-11-27,2025-12-31,3510.0,CASE,,3510.0,3510.0,0.88571429,31,35,3108.857143,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1486,Reported as regular cases
yoy,separate,Sobeys ROC,CG-SOBEY'S ROC,2025,2025,Dec,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000HMCXDU,Committed,TPR/ISF,2025-11-27,2025-12-31,3510.0,CASE,,3510.0,3510.0,0.88571429,31,35,3108.857143,DR 2025 - 2026-08-04 (EXCEXP_TLS_000JGVACI).xlsx,Rebates,1486,Reported as regular cases
